Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Sales,Quantity,Discount,Profit
US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,Home Office,United States,Dover,New Hampshire,3820,East,3332.974,18,0.09999999999999999,426.81389999999993
US-2015-136259,11/5/2015,11/8/2015,First Class,CB-12415,Consumer,United States,Lakewood,Ohio,44107,East,34.418,7,0.44999999999999996,-3.4938000000000002
US-2015-136427,6/20/2015,6/23/2015,First Class,JM-16195,Consumer,United States,Aurora,Colorado,80013,West,125.944,7,0.2,15.743
US-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900,Consumer,United States,Columbus,Georgia,31907,South,433.78,11,0.0,121.11259999999999
US-2015-136987,4/11/2015,4/14/2015,Second Class,AR-10540,Consumer,United States,Los Angeles,California,90004,West,692.728,6,0.1,240.2588
US-2015-137008,10/2/2015,10/8/2015,Standard Class,JP-15460,Corporate,United States,Lakewood,New Jersey,8701,East,235.97,10,0.0,100.932
US-2015-137533,12/18/2015,12/18/2015,Same Day,JK-15640,Home Office,United States,Cleveland,Ohio,44105,East,20.736,4,0.2,7.2576
US-2015-137960,12/18/2015,12/18/2015,Same Day,MW-18220,Consumer,United States,New York City,New York,10035,East,166.24,1,0.0,24.936
US-2015-138093,12/10/2015,12/16/2015,Standard Class,KM-16225,Corporate,United States,Baltimore,Maryland,21215,East,776.44,23,0.0,220.1711
US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,Consumer,United States,Detroit,Michigan,48205,Central,1233.61,21,0.0,252.88649999999998
US-2015-138303,9/3/2015,9/7/2015,Standard Class,MG-18145,Consumer,United States,Philadelphia,Pennsylvania,19134,East,755.096,10,0.20000000000000004,-137.481
US-2015-138716,9/17/2015,9/20/2015,First Class,CS-11845,Corporate,United States,Seattle,Washington,98105,West,25.032,3,0.2,7.8225
US-2015-138919,9/17/2015,9/21/2015,Standard Class,LS-16975,Home Office,United States,New York City,New York,10035,East,344.22,2,0.4,-103.266
US-2015-139675,3/13/2015,3/18/2015,Second Class,NF-18595,Home Office,United States,Chico,California,95928,West,1242.896,12,0.1,194.7256
US-2015-139759,8/25/2015,8/30/2015,Standard Class,NL-18310,Home Office,United States,Los Angeles,California,90045,West,146.744,5,0.1,34.257
US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,Consumer,United States,Mesa,Arizona,85204,West,393.165,3,0.5,-204.4458
US-2015-140851,7/13/2015,7/15/2015,Second Class,ND-18460,Corporate,United States,Macon,Georgia,31204,South,38.88,6,0.0,18.6624
US-2015-141453,11/30/2015,12/3/2015,Second Class,DB-13270,Home Office,United States,Austin,Texas,78745,Central,3.882,3,0.8,-5.823
US-2015-141684,6/29/2015,7/4/2015,Standard Class,MM-18055,Consumer,United States,New York City,New York,10011,East,24.96,4,0.0,11.232
US-2015-142020,6/4/2015,6/8/2015,Second Class,TC-21535,Home Office,United States,New York City,New York,10024,East,65.72,7,0.0,26.302
US-2015-142811,4/2/2015,4/7/2015,Standard Class,JL-15850,Consumer,United States,Mesa,Arizona,85204,West,87.8,5,0.2,32.925
US-2015-144771,10/2/2015,10/4/2015,First Class,CK-12205,Consumer,United States,Hillsboro,Oregon,97123,West,64.072,4,0.2,-1.6072000000000002
US-2015-145121,10/2/2015,10/6/2015,Standard Class,MP-17965,Corporate,United States,Middletown,Connecticut,6457,East,26.9,5,0.0,13.181
US-2015-145422,12/3/2015,12/7/2015,Standard Class,PW-19240,Consumer,United States,San Francisco,California,94110,West,359.499,3,0.15,-29.6058
US-2015-145436,2/28/2015,3/4/2015,Standard Class,VD-21670,Consumer,United States,Columbia,Tennessee,38401,South,551.264,10,0.2,15.566400000000002
US-2015-146745,9/3/2015,9/8/2015,Standard Class,AS-10630,Home Office,United States,San Francisco,California,94110,West,135.936,4,0.2,-10.807599999999999
US-2015-147242,9/10/2015,9/14/2015,Standard Class,EH-13765,Corporate,United States,Revere,Massachusetts,2151,East,702.74,13,0.0,224.8294
US-2015-147662,2/14/2015,2/19/2015,Standard Class,KB-16315,Consumer,United States,Akron,Ohio,44312,East,427.548,13,0.44000000000000006,-92.83680000000001
US-2015-147739,12/25/2015,12/29/2015,Standard Class,JD-16150,Corporate,United States,Philadelphia,Pennsylvania,19140,East,547.136,4,0.2,-68.392
US-2015-148817,12/1/2015,12/7/2015,Standard Class,KD-16495,Corporate,United States,Chesapeake,Virginia,23320,South,125.64,8,0.0,47.3544
US-2015-149629,7/17/2015,7/20/2015,Second Class,MP-17965,Corporate,United States,Port Saint Lucie,Florida,34952,South,231.92,5,0.2,5.798
US-2015-150161,7/25/2015,7/29/2015,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19143,East,25.176,4,0.7,-18.4624
US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,Home Office,United States,New York City,New York,10009,East,17.52,3,0.0,6.3072
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,Consumer,United States,Philadelphia,Pennsylvania,19140,East,3329.4339999999997,28,0.38571428571428573,-1647.9386000000002
US-2015-151435,9/6/2015,9/9/2015,Second Class,SW-20455,Consumer,United States,Lafayette,Louisiana,70506,South,85.98,1,0.0,22.3548
US-2015-152128,5/25/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Wichita,Kansas,67212,Central,149.2,5,0.0,68.2124
US-2015-153283,11/12/2015,11/18/2015,Standard Class,EB-14110,Consumer,United States,New York City,New York,10035,East,15.56,2,0.0,7.3132
US-2015-153500,7/3/2015,7/5/2015,First Class,DG-13300,Corporate,United States,Philadelphia,Pennsylvania,19134,East,458.072,13,0.20000000000000004,29.532399999999996
US-2015-154389,11/27/2015,12/3/2015,Standard Class,EH-14125,Home Office,United States,Philadelphia,Pennsylvania,19140,East,748.752,8,0.4,-162.2296
US-2015-155369,4/19/2015,4/25/2015,Standard Class,PG-18820,Consumer,United States,Carrollton,Texas,75007,Central,329.96,6,0.8,-564.9804
US-2015-156496,8/10/2015,8/16/2015,Standard Class,WB-21850,Consumer,United States,Redmond,Oregon,97756,West,711.784,15,0.20000000000000004,21.885399999999997
US-2015-156797,8/11/2015,8/15/2015,Standard Class,PO-19180,Home Office,United States,New York City,New York,10035,East,149.96,4,0.0,37.6096
US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,80013,West,378.138,12,0.3666666666666667,-56.5317
US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,43229,East,139.544,10,0.39999999999999997,-40.1648
US-2015-157154,1/10/2015,1/15/2015,Standard Class,MM-17920,Consumer,United States,New York City,New York,10011,East,1018.104,4,0.4,-373.3048
US-2015-158589,11/20/2015,11/24/2015,Standard Class,KW-16570,Consumer,United States,San Francisco,California,94109,West,32.04,3,0.0,8.01
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,United States,Phoenix,Arizona,85023,West,365.496,13,0.20000000000000004,32.4028
US-2015-159513,4/2/2015,4/9/2015,Standard Class,JD-15790,Consumer,United States,Los Angeles,California,90049,West,71.976,3,0.2,24.2919
US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,796.3240000000001,22,0.3,32.680800000000005
US-2015-160150,7/19/2015,7/20/2015,First Class,TS-21085,Consumer,United States,Phoenix,Arizona,85023,West,2.025,1,0.7,-1.35
US-2015-160563,10/20/2015,10/24/2015,Standard Class,NS-18640,Corporate,United States,San Francisco,California,94109,West,255.99,9,0.0,92.4768
US-2015-161347,9/13/2015,9/19/2015,Standard Class,HG-14845,Consumer,United States,Philadelphia,Pennsylvania,19120,East,2.412,1,0.7,-2.01
US-2015-161466,9/24/2015,9/27/2015,Second Class,ON-18715,Corporate,United States,Philadelphia,Pennsylvania,19120,East,6.848,2,0.2,0.5992
US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Consumer,United States,Houston,Texas,77070,Central,1116.48,12,0.5,372.678
US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150,Corporate,United States,San Diego,California,92037,West,1685.4560000000001,9,0.06666666666666667,250.1694
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,544.41,21,0.34444444444444444,22.287200000000002
US-2015-163685,6/1/2015,6/5/2015,Standard Class,KE-16420,Corporate,United States,San Antonio,Texas,78207,Central,47.968,18,0.5,4.0352
US-2015-163825,6/16/2015,6/19/2015,First Class,LC-16885,Consumer,United States,New York City,New York,10009,East,3184.356,5,0.1,1177.386
US-2015-164175,4/30/2015,5/5/2015,Standard Class,PS-18970,Home Office,United States,Chicago,Illinois,60610,Central,213.115,5,0.3,-15.2225
US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Consumer,United States,Philadelphia,Pennsylvania,19120,East,346.158,10,0.35,-201.648
US-2015-164308,9/24/2015,9/27/2015,First Class,SC-20680,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,821.94,6,0.0,213.7044
US-2015-164357,11/25/2015,11/29/2015,Standard Class,SF-20065,Consumer,United States,Wilmington,North Carolina,28403,South,13.12,5,0.2,1.476
US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,Corporate,United States,Salinas,California,93905,West,481.69800000000004,26,0.1,216.2889
US-2015-164966,7/30/2015,8/1/2015,First Class,GH-14410,Home Office,United States,Lakeville,Minnesota,55044,Central,155.88,6,0.0,38.97
US-2015-165449,11/22/2015,11/26/2015,Standard Class,AP-10720,Home Office,United States,Frisco,Texas,75034,Central,27.168,4,0.2,-1.3584
US-2015-165512,5/24/2015,5/26/2015,Second Class,VS-21820,Consumer,United States,Naperville,Illinois,60540,Central,610.3069999999999,13,0.55,-176.59189999999998
US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,Consumer,United States,Aurora,Colorado,80013,West,160.272,15,0.6999999999999998,-258.5952
US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,Corporate,United States,New York City,New York,10035,East,680.78,13,0.0,231.5992
US-2015-167220,12/12/2015,12/16/2015,Standard Class,JB-15925,Consumer,United States,Austin,Texas,78745,Central,22.368,4,0.2,6.4308
US-2015-168704,4/13/2015,4/17/2015,Standard Class,FP-14320,Consumer,United States,Huntsville,Texas,77340,Central,1061.328,9,0.26666666666666666,-140.5778
US-2015-168732,12/10/2015,12/16/2015,Standard Class,KM-16660,Consumer,United States,Roswell,Georgia,30076,South,129.64,11,0.0,34.3474
US-2015-168914,5/21/2015,5/27/2015,Standard Class,JE-15745,Consumer,United States,Frankfort,Illinois,60423,Central,20.768,8,0.8,-52.9584
US-2015-168935,11/27/2015,12/2/2015,Standard Class,DO-13435,Consumer,United States,Pembroke Pines,Florida,33024,South,459.4335,6,0.325,-158.0592
US-2016-100405,8/26/2016,8/28/2016,Second Class,TS-21430,Corporate,United States,Los Angeles,California,90045,West,8.26,2,0.0,3.7996
US-2016-100419,12/16/2016,12/20/2016,Second Class,CC-12670,Consumer,United States,Chicago,Illinois,60610,Central,4.788,3,0.8,-7.9002
US-2016-100566,9/3/2016,9/9/2016,Standard Class,JK-16120,Home Office,United States,Aurora,Illinois,60505,Central,83.952,3,0.6,-90.2484
US-2016-100720,7/16/2016,7/21/2016,Standard Class,CK-12205,Consumer,United States,Philadelphia,Pennsylvania,19120,East,644.198,9,0.3333333333333333,-143.4208
US-2016-100839,10/13/2016,10/17/2016,Standard Class,NC-18625,Corporate,United States,Aurora,Colorado,80013,West,752.4100000000001,8,0.35,-461.2
US-2016-101196,5/12/2016,5/17/2016,Standard Class,FM-14215,Corporate,United States,Philadelphia,Pennsylvania,19140,East,82.368,2,0.2,-19.5624
US-2016-101616,9/3/2016,9/6/2016,First Class,CY-12745,Corporate,United States,Monroe,Louisiana,71203,South,87.28,8,0.0,41.0216
US-2016-102141,8/26/2016,8/31/2016,Standard Class,KD-16615,Corporate,United States,New York City,New York,10024,East,146.688,8,0.2,45.84
US-2016-102239,5/5/2016,5/6/2016,First Class,LW-16990,Corporate,United States,Henderson,Nevada,89015,West,1691.6080000000002,8,0.1,322.322
US-2016-103646,4/21/2016,4/26/2016,Standard Class,SP-20545,Corporate,United States,Chicago,Illinois,60623,Central,195.976,15,0.6,-206.9232
US-2016-104794,12/16/2016,12/19/2016,First Class,KD-16495,Corporate,United States,New York City,New York,10009,East,3.68,2,0.0,1.8032
US-2016-104815,9/3/2016,9/7/2016,Standard Class,RB-19570,Consumer,United States,Chicago,Illinois,60610,Central,198.744,4,0.3,0.0
US-2016-105452,7/28/2016,8/1/2016,Standard Class,BF-11005,Home Office,United States,Pasadena,Texas,77506,Central,327.42,10,0.6,-388.28
US-2016-105578,5/30/2016,6/4/2016,Standard Class,MY-17380,Corporate,United States,Parker,Colorado,80134,West,874.308,10,0.5,33.042699999999996
US-2016-106313,8/22/2016,8/26/2016,Standard Class,DG-13300,Corporate,United States,Seattle,Washington,98105,West,19.44,3,0.0,9.3312
US-2016-107440,4/16/2016,4/20/2016,Standard Class,BS-11365,Corporate,United States,Lakewood,New Jersey,8701,East,9135.19,14,0.0,2381.1596
US-2016-108098,10/14/2016,10/18/2016,Standard Class,CP-12340,Corporate,United States,Seattle,Washington,98115,West,177.0,3,0.0,30.09
US-2016-108455,12/2/2016,12/8/2016,Standard Class,MK-18160,Consumer,United States,San Francisco,California,94122,West,100.25,14,0.0,41.0732
US-2016-108497,6/14/2016,6/14/2016,Same Day,MH-17290,Home Office,United States,Los Angeles,California,90036,West,599.165,5,0.15,35.245
US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,Home Office,United States,Smyrna,Georgia,30080,South,2075.51,41,0.0,688.7151
US-2016-108637,3/13/2016,3/18/2016,Standard Class,AB-10060,Home Office,United States,Waynesboro,Virginia,22980,South,334.2,8,0.0,106.5112
US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,Corporate,United States,Lorain,Ohio,44052,East,402.645,9,0.44999999999999996,62.45910000000001
US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Consumer,United States,Houston,Texas,77041,Central,296.668,37,0.4,28.1341
US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,Consumer,United States,Westland,Michigan,48185,Central,1137.4,16,0.0,197.5665
US-2016-111528,12/30/2016,12/30/2016,Same Day,JP-16135,Home Office,United States,Los Angeles,California,90032,West,487.704,5,0.1,127.2978
US-2016-111563,11/4/2016,11/8/2016,Standard Class,SM-20005,Consumer,United States,Houston,Texas,77041,Central,77.488,7,0.6,-89.9808
US-2016-112970,11/14/2016,11/15/2016,First Class,TB-21250,Consumer,United States,Los Angeles,California,90049,West,9.84,3,0.0,2.8536
US-2016-112977,3/10/2016,3/16/2016,Standard Class,CJ-12010,Consumer,United States,Long Beach,New York,11561,East,176.784,1,0.2,-22.098
US-2016-113509,3/15/2016,3/19/2016,Standard Class,PL-18925,Home Office,United States,Philadelphia,Pennsylvania,19143,East,83.976,3,0.2,-13.6461
US-2016-113677,11/13/2016,11/19/2016,Standard Class,CM-12655,Home Office,United States,New York City,New York,10011,East,2294.9,7,0.0,599.6619999999999
US-2016-113985,12/2/2016,12/7/2016,Standard Class,KD-16495,Corporate,United States,San Jose,California,95123,West,203.108,11,0.1,75.6516
US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,2550.587,31,0.39999999999999997,-928.2666
US-2016-114230,11/27/2016,12/1/2016,Standard Class,CM-12235,Consumer,United States,Phoenix,Arizona,85023,West,39.808,4,0.2,3.9808
US-2016-114293,11/21/2016,11/26/2016,Standard Class,JH-16180,Consumer,United States,Gresham,Oregon,97030,West,195.136,4,0.2,-12.196
US-2016-114622,4/10/2016,4/12/2016,First Class,JR-16210,Corporate,United States,Springfield,Ohio,45503,East,8.904,2,0.7,-6.5296
US-2016-114776,12/6/2016,12/7/2016,First Class,GG-14650,Corporate,United States,Antioch,California,94509,West,19.44,3,0.0,9.3312
US-2016-114888,9/19/2016,9/24/2016,Second Class,CC-12430,Home Office,United States,San Francisco,California,94109,West,18.192,6,0.1,6.0552
US-2016-115441,7/25/2016,7/28/2016,Second Class,SH-19975,Corporate,United States,Milwaukee,Wisconsin,53209,Central,941.1800000000001,23,0.0,265.9253
US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049,West,156.516,21,0.10000000000000002,51.2064
US-2016-115952,10/6/2016,10/6/2016,Same Day,JH-15910,Consumer,United States,Tulsa,Oklahoma,74133,Central,28.85,5,0.0,14.425
US-2016-116365,1/3/2016,1/8/2016,Standard Class,CA-12310,Corporate,United States,San Antonio,Texas,78207,Central,376.64,10,0.20000000000000004,2.097999999999999
US-2016-116400,10/22/2016,10/24/2016,First Class,EB-13930,Consumer,United States,Richmond,Virginia,23223,South,39.92,4,0.0,11.1776
US-2016-116442,12/15/2016,12/22/2016,Standard Class,BP-11230,Consumer,United States,Los Angeles,California,90004,West,14.76,2,0.0,4.2804
US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,Corporate,United States,Los Angeles,California,90049,West,2875.544,21,0.06666666666666667,355.6392
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,Consumer,United States,Chicago,Illinois,60653,Central,63.922,15,0.45,-2.9346000000000014
US-2016-117387,10/27/2016,10/31/2016,Standard Class,PA-19060,Home Office,United States,San Francisco,California,94122,West,67.136,4,0.2,25.176
US-2016-117541,11/14/2016,11/20/2016,Standard Class,JM-16195,Consumer,United States,Newark,Delaware,19711,East,36.370000000000005,9,0.0,14.1406
US-2016-117793,8/23/2016,8/29/2016,Standard Class,MA-17560,Home Office,United States,Sheboygan,Wisconsin,53081,Central,79.74000000000001,10,0.0,34.3419
US-2016-118780,9/10/2016,9/14/2016,Second Class,PN-18775,Home Office,United States,New York City,New York,10011,East,66.17,3,0.0,11.999400000000001
US-2016-119046,6/2/2016,6/6/2016,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,98115,West,93.06,18,0.13333333333333333,36.5364
US-2016-119270,3/12/2016,3/16/2016,Standard Class,SW-20245,Consumer,United States,Los Angeles,California,90036,West,19.98,2,0.0,8.991
US-2016-119298,11/25/2016,11/28/2016,First Class,EP-13915,Consumer,United States,Jonesboro,Arkansas,72401,South,59.98,2,0.0,17.994
US-2016-120460,4/30/2016,5/5/2016,Standard Class,BF-11170,Home Office,United States,Dallas,Texas,75081,Central,22.608,3,0.6,-10.1736
US-2016-120929,3/18/2016,3/21/2016,Second Class,RO-19780,Consumer,United States,Memphis,Tennessee,38109,South,189.882,3,0.4,-94.941
US-2016-122182,3/10/2016,3/14/2016,Standard Class,BD-11770,Consumer,United States,Philadelphia,Pennsylvania,19143,East,39.992,1,0.2,7.4985
US-2016-122245,9/25/2016,9/30/2016,Standard Class,AB-10105,Consumer,United States,Phoenix,Arizona,85023,West,393.165,3,0.5,-204.4458
US-2016-123470,8/15/2016,8/21/2016,Standard Class,ME-17725,Consumer,United States,Aurora,Colorado,80013,West,141.21,6,0.44999999999999996,-1.6140000000000008
US-2016-123610,5/12/2016,5/16/2016,Standard Class,VM-21835,Consumer,United States,Mission Viejo,California,92691,West,128.67,7,0.0,49.140899999999995
US-2016-123750,4/15/2016,4/21/2016,Standard Class,RB-19795,Home Office,United States,Gastonia,North Carolina,28052,South,895.06,16,0.325,-14.743599999999995
US-2016-124163,9/25/2016,9/30/2016,Standard Class,SC-20695,Corporate,United States,La Crosse,Wisconsin,54601,Central,773.59,19,0.0,243.6661
US-2016-126431,7/1/2016,7/1/2016,Same Day,SU-20665,Home Office,United States,New York City,New York,10009,East,136.43,13,0.0,53.9888
US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Corporate,United States,Los Angeles,California,90004,West,3339.1220000000003,32,0.1142857142857143,275.9
US-2016-126893,11/26/2016,12/1/2016,Standard Class,CT-11995,Consumer,United States,Philadelphia,Pennsylvania,19134,East,494.982,3,0.4,-115.4958
US-2016-127334,12/15/2016,12/21/2016,Standard Class,MP-18175,Home Office,United States,Springfield,Oregon,97477,West,651.363,5,0.35,-295.9485
US-2016-127425,8/26/2016,8/31/2016,Standard Class,DR-12880,Corporate,United States,New York City,New York,10035,East,282.95,11,0.0,95.7325
US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,Corporate,United States,Houston,Texas,77095,Central,448.418,15,0.3666666666666667,-34.0652
US-2016-128195,8/4/2016,8/5/2016,First Class,RA-19285,Consumer,United States,Peoria,Illinois,61604,Central,3.98,5,0.8,-6.567
US-2016-128293,6/2/2016,6/5/2016,First Class,KC-16255,Corporate,United States,Philadelphia,Pennsylvania,19120,East,64.784,1,0.2,-12.9568
US-2016-128678,9/15/2016,9/20/2016,Standard Class,RB-19570,Consumer,United States,Seattle,Washington,98105,West,70.064,12,0.1,25.8738
US-2016-128902,3/11/2016,3/15/2016,Standard Class,MB-18085,Consumer,United States,Vineland,New Jersey,8360,East,244.006,2,0.3,-31.3722
US-2016-129469,9/23/2016,9/27/2016,Standard Class,KL-16555,Corporate,United States,Fairfield,Ohio,45014,East,537.616,8,0.2,-26.328200000000002
US-2016-131058,12/27/2016,12/31/2016,Standard Class,EM-14140,Home Office,United States,Santa Ana,California,92704,West,20.16,7,0.0,9.8784
US-2016-131149,7/10/2016,7/14/2016,Standard Class,LH-17155,Consumer,United States,Dallas,Texas,75081,Central,492.28000000000003,7,0.2,-16.452
US-2016-131611,11/5/2016,11/9/2016,Standard Class,EP-13915,Consumer,United States,Houston,Texas,77036,Central,2007.9048,26,0.4840000000000001,-366.6311
US-2016-131674,11/29/2016,12/1/2016,Second Class,NC-18535,Corporate,United States,Dallas,Texas,75217,Central,58.416,2,0.2,16.7946
US-2016-131891,7/29/2016,7/31/2016,First Class,PW-19240,Consumer,United States,Pensacola,Florida,32503,South,2.214,3,0.7,-1.476
US-2016-131912,10/29/2016,11/1/2016,Second Class,LH-17155,Consumer,United States,Los Angeles,California,90008,West,11.744,1,0.2,3.8168
US-2016-132423,4/15/2016,4/19/2016,Standard Class,MY-18295,Corporate,United States,Grapevine,Texas,76051,Central,41.528,12,0.2,8.7749
US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475,Consumer,United States,Houston,Texas,77095,Central,60.44,24,0.44000000000000006,-13.632200000000001
US-2016-132857,12/11/2016,12/17/2016,Standard Class,CA-12775,Consumer,United States,Smyrna,Tennessee,37167,South,6.672,3,0.2,1.668
US-2016-133508,4/17/2016,4/21/2016,Standard Class,SW-20350,Home Office,United States,Omaha,Nebraska,68104,Central,29.05,5,0.0,9.0055
US-2016-133879,3/21/2016,3/28/2016,Standard Class,KT-16465,Consumer,United States,Chicago,Illinois,60623,Central,544.99,10,0.43333333333333335,-3.2454
US-2016-134369,9/16/2016,9/22/2016,Standard Class,BC-11125,Home Office,United States,Laguna Niguel,California,92677,West,12.96,2,0.0,6.3504
US-2016-134761,11/30/2016,11/30/2016,Same Day,DB-13210,Consumer,United States,Hickory,North Carolina,28601,South,36.192,1,0.2,2.7144
US-2016-134908,6/5/2016,6/9/2016,Standard Class,JS-15940,Home Office,United States,Philadelphia,Pennsylvania,19134,East,132.168,7,0.2,-20.718
US-2016-135209,12/29/2016,12/31/2016,Second Class,MH-17290,Home Office,United States,Miami,Florida,33178,South,62.752,13,0.2,21.9632
US-2016-135720,12/11/2016,12/13/2016,Second Class,FM-14380,Consumer,United States,Aurora,Colorado,80013,West,663.952,12,0.20000000000000004,8.3077
US-2016-135923,1/22/2016,1/28/2016,Standard Class,CM-11935,Consumer,United States,Fayetteville,North Carolina,28314,South,530.272,16,0.20000000000000004,-56.9024
US-2016-136581,11/10/2016,11/12/2016,First Class,SV-20365,Consumer,United States,Troy,Ohio,45373,East,31.104,6,0.2,10.8864
US-2016-138408,11/18/2016,11/21/2016,Second Class,KC-16255,Corporate,United States,Huntsville,Alabama,35810,South,1319.96,4,0.0,527.984
US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Consumer,United States,Seattle,Washington,98105,West,656.4,25,0.05714285714285715,163.4177
US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Home Office,United States,Tampa,Florida,33614,South,471.07800000000003,8,0.5333333333333333,2.949399999999997
US-2016-139388,11/7/2016,11/9/2016,First Class,CC-12475,Consumer,United States,Lakewood,New Jersey,8701,East,14.96,4,0.0,0.2992
US-2016-139486,5/21/2016,5/23/2016,First Class,LH-17155,Consumer,United States,Los Angeles,California,90032,West,121.436,5,0.1,14.751999999999999
US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,Home Office,United States,Providence,Rhode Island,2908,East,5549.41,13,0.0,2640.4798
US-2016-140809,2/1/2016,2/3/2016,First Class,CK-12760,Corporate,United States,Arlington,Virginia,22204,South,56.45,5,0.0,14.677
US-2016-141264,8/13/2016,8/19/2016,Standard Class,CT-11995,Consumer,United States,Irving,Texas,75061,Central,244.3,3,0.5,-187.96040000000002
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,19143,East,1269.8700000000001,25,0.36,-316.8514
US-2016-141880,8/22/2016,8/23/2016,First Class,TC-21475,Home Office,United States,Fort Collins,Colorado,80525,West,98.328,3,0.2,9.8328
US-2016-142251,10/31/2016,11/4/2016,Second Class,FO-14305,Consumer,United States,Hollywood,Florida,33021,South,32.064,6,0.2,11.2224
US-2016-142685,6/23/2016,6/30/2016,Standard Class,MG-17695,Consumer,United States,Buffalo,New York,14215,East,835.17,7,0.0,16.7034
US-2016-143280,2/22/2016,2/26/2016,Standard Class,TZ-21580,Consumer,United States,Los Angeles,California,90045,West,492.84999999999997,9,0.06666666666666667,75.9713
US-2016-143448,12/10/2016,12/10/2016,Same Day,MH-17455,Consumer,United States,Greenwood,Indiana,46142,Central,1424.9,5,0.0,356.225
US-2016-143819,3/1/2016,3/5/2016,Standard Class,KD-16270,Consumer,United States,Yonkers,New York,10701,East,6125.822,18,0.1,2253.4265
US-2016-144211,8/28/2016,9/2/2016,Standard Class,CS-12130,Consumer,United States,Englewood,Colorado,80112,West,124.056,6,0.2,13.7547
US-2016-144351,11/14/2016,11/18/2016,Standard Class,RC-19960,Consumer,United States,Baltimore,Maryland,21215,East,89.97,3,0.0,25.1916
US-2016-144393,10/28/2016,11/4/2016,Standard Class,SM-20950,Corporate,United States,Greenville,North Carolina,27834,South,17.616,4,0.7,-14.0928
US-2016-144477,8/12/2016,8/14/2016,Second Class,DB-13270,Home Office,United States,Philadelphia,Pennsylvania,19134,East,37.312,4,0.2,2.7984
US-2016-144547,11/10/2016,11/14/2016,Standard Class,MS-17770,Consumer,United States,Houston,Texas,77036,Central,279.944,7,0.2,48.9902
US-2016-146066,8/21/2016,8/23/2016,Second Class,RB-19465,Home Office,United States,Philadelphia,Pennsylvania,19143,East,815.292,9,0.4,-339.705
US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,Home Office,United States,Jackson,Mississippi,39212,South,612.14,15,0.0,268.48199999999997
US-2016-146710,8/27/2016,9/1/2016,Standard Class,SS-20875,Consumer,United States,Dallas,Texas,75220,Central,114.84,11,0.2,-1.9188
US-2016-146857,5/6/2016,5/8/2016,Second Class,BE-11455,Home Office,United States,Springfield,Missouri,65807,Central,54.48,1,0.0,15.2544
US-2016-147340,9/24/2016,9/24/2016,Same Day,EB-13750,Corporate,United States,San Francisco,California,94110,West,63.2,5,0.0,23.384
US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,Consumer,United States,Baltimore,Maryland,21215,East,430.94,15,0.0,68.6802
